delegate,voting_power
0xdd617649470b4ef728c67b689a5488e1758b1622,274.1664044689195
0x48ef30623568340ce9bad6f470f82cc02dcbc08f,274.00624352928224
0xb91198bfebe0d0006d5f82c6a5f8d9c831f61b76,273.2344100554735
0xf5663e2451028760f33797d60f60a37d58b72ca9,273.0379692015155
0x9699c7cfc555d14f721ccdac437b09654b2ad4c5,272.92
0xbfab65246de9b0e736044e2c878969462583c34f,272.66741712462033
0x9faff7127d6f4c0a993f926a9e2cee6d1a39acc7,272.66098814776444
0xf70b131be65d3574862ae01b8ef85444445dc580,272.551499711951
0x8ae0e9bb68c7b8813686d12285c4cf2237487a56,272.4125901070373
0x589cc1a3bd0d4107803198f5e81ba60aea43d8da,272.35547825638406
0xc10898eda672fdfc4ac0228bb1da9b2bf54c768f,272.0404092908414
0xa0b020859a7a1cc6471b83e9c57b5dffb0a40176,271.96321480013455
0xfe1f6a21184221d26ea73843018cd5bfbd668ae7,271.94169546090285
0xdd00cc906b93419814443bb913949d503b3df3c4,271.8337789004963
0xa0f1f67c514658b9886c1b392396baa2c0d3abb6,271.8337789004963
0x700b378e16e2ed17463732419de4c8263261a553,271.8337789004963
0x54cd518949b2c0ca5d8e15fc82ced8da72961f4f,271.8337789004963
0x539b20b32e8d65d70fc1f8c4e6020615871db4d2,271.8337789004963
0x33e96eb658bcf4858fe60dd0ca170b2d54411358,271.8337789004963
0x13bdae8c5f0fc40231f0e6a4ad70196f59138548,271.8337789004963
0xf0448d9b07df7a7634ea32fc172dccfce03043c8,271.7578429140022
0x88b4f47ff1d5fce6a576ad19ac53941fc302cfe2,271.4490677462125
0xa35de94c287a8a2dd6e324b0f164c515317223ba,271.2756522978827
0x3a392f34e903d228b0105b58b47b0e36922225a0,271.1027933128494
0x98389ca467c0199d7379fa1b6992a389b56bcc15,271.0290614375031
0xc9466a7e8ac5f33f0d5baf56401b2d716a03e880,270.6721262831321
0x2a5269de9a146ba3159e0229992aeee2741edaca,270.5914888476424
0x3f7e7d704bebfd98e094c87849f1edc82f2d513b,270.55686098198385
0x951ef03cc794598eecee8ac975235207d8843360,270.2624931000341
0xbb366fed8dfc2f91bda63243b33ea836b9f0a1b0,270.0953991619523
0x0f8e1666186413f352ed65b0c9035c49d77bf59f,270.0049329159826
0xcf7760e00327f608543c88526427b35049b58984,269.8236098058757
0xf75729dca43e96dc38f519d1dbefb950ae95a507,269.30066006210814
0x6045bbc80ed2809cd681ee904b89089fcb7c3066,268.99064
0x071418b66566e5f9e327052e2d1296c46835ee58,268.88877356098567
0x5b6b5a953d05d8c702360f6c18df1f4f8898dd2a,268.70477482714927
0x82bb00b7785b8b898d948f3774599b1c5004ab14,268.5611691706171
0x593a37a3e4a25c3ec9dae3b5c023b962cfedef30,268.1865971132028
0xa85821c91f16285173d3b3da59605afce29b227b,268.05757860312076
0x4fe8ba98bc8c06896c99794d0e347b2526cef244,267.96438628450926
0x2de09ef44dfe39db8f89181fec1f69bbe2e05143,267.8429707644343
0xc72cbb5ffdd51a71a19c079e012d51dc31e07ea9,267.65371273623833
0x01b86aeebcd1ff94ac1195cfc8fd9e39db24db45,266.84508758884596
0x3335cc8bda40fb5a5f8db1d0011dec98728d81e1,266.73728767054354
0xeb18ab518389ef480102a12a6c9072a99dcce9bc,266.68104717009726
0x31e69c05ee240a30cc2a007fea3d0835f0a14096,266.41474654
0xd593be7d470ba396c180229308edab4e60b98479,266.1778998179684
0x1b1b81510ac3e07cb836656385c73722b939e135,265.88497869291217
0x0e6ba0064fc473f1cfb1e8124c52b49d2d58b1ed,265.7327815651128
0x9eff42a4852dbe226cb9a3620cda2e3cdcfb530b,265.5984320586224
0x5c46ffac57480a78560364ada17623314aed647d,265.53002679648864
0xf4cab22095b193b7650ca5f690ed61c9b22e03ac,265.5276566328555
0xbd9f70e2b1d741b4925c36a0315a5a9ac26be776,265.3259531227327
0x67acb72ea79131bb6061470413221b3584fce640,265.042077884505
0x544a40955ba1c7e56e161a59e1319e3313c25251,264.74754924701466
0xdd5d6fa8b5eb8828cbadd7946a77feac2a8379b8,264.64538968460147
0x8b4441e79151e3fc5264733a3c5da4ff8eac16c1,264.5506482833264
0x80b1b33a888924ee204b27553d270b3ae6a22ac4,264.45293009810274
0x5d0c0ff544577782231952d2d6f46344162eef21,264.20079082277243
0x5e9988b0c47b47a5b1d7d2e65358789044c2ef9a,263.52273929518725
0x4d19535d1a30dc4ec298f45b539197e047a3a789,263.4565746126203
0x85f948e773b37a972648dc119718ab20fe1d9a30,263.2618188102287
0x39587283afd80193d5249ae6bc16070b784f0cbd,262.80086733297696
0xfbe4b8a45b43c314a3bf28fd6848d4698ffe2a85,262.353010041267
0x9d71657276a25c1d3b84e3cb570e58e5b51741f3,261.9305829116756
0xb8dcbf293a858d7c7796ec90eb862a2f54f5f9e0,261.9173476117485
0xedcfe14e38ef230747f7204324499dd7dae063dc,261.4443290238385
0xfdb634527b50da38dddd673059a25667bab7cd62,261.2721220374149
0x56a3ce535fdb2b9dcd9e0456698f8ab41e557ef4,261.2640802261072
0xe38f0b1b662df5c7c49feea51c9dd452d2c6bec1,261.13020091270505
0x8774c176405aa3022afa079a568ce484fb8c1a84,260.9313787747638
0x676177f1a9cf6c051ef152d12abeef1f8a18473e,260.7135543764442
0x85aab1c8d187815f2070af3b7b0f4f4e53431e15,260.58918928554107
0x36848563e7055750bc64a75ce238a8add3b12bbe,260.55934099489554
0xbdcad8330c9b6687e80dcc7fa16343a6bfbef119,260.51064394386026
0x01f92621addbd8b688fe6539f6a69a0f892502ec,260.48349615056344
0x14bd3e49a0f9a6cec3fb09b9a055c05a2f30be7a,260.3976749014123
0x27ea6f111ae94876adbf1a8f6686afd68d2ddb16,260.20347471844235
0x5fd8770f2095ab4016fa5795516b3decf8d42f52,260.00092634619926
0x90cb4f256f78485830c256887a664e29fbac49eb,259.7
0x8ccfb4663f2d0df24ced5c396177d65aeb2a43bf,259.593210656871
0x7d10020c1e722cc83381fc077de194294600cb5b,259.2982910271628
0xea8320552e798837205639c563cae4ab66d93f57,259.25147829227154
0x86e6b55bb954e1cfab567f9582e0fa580bb0290d,258.645317971632
0x8483a5f37bc5bc729291410e9de8353cb0a0abfa,258.5008751384975
0x0505e02a042b1c45e2ba6fc154b846831707ab3b,258.25299924780654
0x1b14179a6a3a3c6eea3f1cdca9fd051cf206d5f5,258.14295208300024
0xf9a7f2805d5c51d00003082bd4fe91feba4285c8,257.55227676083393
0xadab4df3d8fb2927f59487c2fd90df17a3ae20ce,257.3333349060377
0xfca5bdce638fb8b80438bdb41f5cedcaa8893bc7,257.3231902513876
0x538e597a31f044cd0d88afa914f2602d08cdb7f0,257.234752233
0x212a7b2785c23375b444b725543e6ef881407655,257.18093939431736
0x20cb97ebc067befc988c5e2fbb198cd9e2c40c93,257.117830198475
0xfe8a99f42608dabac8f4a0d622937bf851567c59,257.107535241305
0x4340ef6cd9bd9d4b1f342b573f6b1d980991dea2,256.9259885686834
0x81d09ca49a22cb027c4fac6eb51d6d3eb324ccb6,256.9046623362262
0x7931422a0d7c01563ffed338ce9b25fb4662c8ff,256.8626195747517
0xdcdcb505ef4ec5f781d1934eccb1ff257ef86d76,256.78429978496564
0x8a605c52948d9b1ec463dd15bec0e451b7758d12,256.6988159586428
0x7e8c86e7d45aadbc19ef82ad992b4caa0500d70e,256.6182336570802
0x3ef7bd899d78de41669962396a4b75ab1be57a8c,256.20640579805496
0x3c8a26b365a6fb473aed0e203cd77630ada1b989,255.98275381998346
0x41e260e8f07615418968c5fc7d10e277cf7eab56,255.68535953561891
0xa80d07ab706488e21f07189c62506d420058b841,255.32409191846114
0x82fefda5eb48d65862ad79e005196eec78248155,255.26713733288676
0x3f2ae751d704a3600b24002481ec6aa49b3260bd,255.0
0xc6a61d9856ce1bea14861860714a77342fef7952,254.97043536035227
0x40291a67aa3854255a01238acd3451ecca2748d1,254.77936466932317
0xcb4ff1eec273a8ad35c6c8e1a07f72ad3106266f,254.50745220766453
0x067242ed93fddbe26a84fd1c5d761843f1a089be,254.4395966238094
0x8fac4eeb3b9b2c2a58316ad753fd89b7fa69981b,254.35697782753587
0xa5bc660d694195cc7ac2c1f49ce29a43d25301dc,254.297689503265
0x5973f77c4c8fdf2719a71f7f8b63f68a5b107433,254.21651338469638
0xdd79dc5b781b14ff091686961adc5d47e434f4b0,253.99346082964928
0xdcc969a7c3b9944f03a452bb759e84fdf6b904f0,253.39983384106569
0x26f81725826b886279d9a7dfd45785197b0c484c,253.3406604476426
0x19bf4fe746c370e2930cd8c1b3dcfa55270c8ed7,252.98180367869563
0xe4775ec96b072f77d613b6a9442dbba98237bc5b,252.91028226296856
0xf3d2e6a2539353683e0a012dbb266779d1025ac1,252.68401052832456
0x4d61eff3956453286d63038cb4e9cb87f7cf557b,252.42373539269443
0x98917610e18f35a9f55b7fe849b5ddca559bfd1d,252.23805378419448
0x83f7c6ed0ce9f42663bc43e25ed71072a9fad122,252.1817740234516
0x7bf49814598924b1ab2a33ad815054b6367cddd0,251.95991542347764
0x65f73ee515be1b2b024287379286a62e3a11bdc5,251.81929773343418
0x369100455904ae0b496af46ed2486c75509f87d9,251.56004952939824
0x98e0798b08d339d9365787e6bf927ae32578d73c,251.548
0xfd87c20c06f49b193e742600e2589a1c6a6e6ac1,251.048537449881
0x9c62215400e981a875bbddb391b45e17a4c4a12e,250.90203133790072
0x49c334f23f523f99eba7a291605d56eb54c2be4d,250.86796295890386
0x3e28e1471c0c435746079d2de417306fd3a608da,250.57063235864072
0x8f35df47832dc2015011d0af1d5f1abd6f7a905f,250.4249389497906
0x68eedfa447a4902a337f57fbab4d98b51bf43dd1,250.06207800501633
0x54c69ff631bf8afff55011862637da24003133b2,249.98737762000002
0x12b21d1e73b3b48d73da04ed05417b392c7fe55f,249.73101851147936
0x0d46857b0b72d56ee187b0277cac0793238bbc92,249.63687504752454
0x2c3b3338543ec85a98f4cfae089d1821453bb62f,249.48281783157802
0x63d8e557ed910d81271e4b7c554178885530af8b,249.1030472698885
0xadbc3cbb5e284f387e309ba127eb7e1e9b8f695c,248.97527227200052
0x06545ec618a157e159fb23b6efd5aea66ac251e7,248.66908425330598
0x2f30c18491435cb8bf24047d3398167ac327f750,247.94392320514908
0x35c46e7677250041a1d91bd377628b7eed5663aa,247.88987
0x6014730205f7598792419e18aaf35b898208f7a7,247.77435022961603
0x9e9f157e8a203893a0117ebecdb92037ac0eda2a,247.51728936303712
0x06756b30fe186c8e4678f65dbe7b2482d2d6fddc,247.34208732426507
0xa542cda22ed5286e554039c5f066794c8266f8a0,247.19471109737947
0xda930060b712589736018c6d891ec57b0399db78,247.19014224457666
0xab989e20976a18fc414a3db87b27cd9c118dc73c,247.05539502096312
0x610336e20ac62fa46bfc38d7488d66568252ae92,246.9154948019638
0x7f04819c4a956436dbd0a10a8f980bc4e0b5138e,246.70530652369558
0x656a1559f6a45121b520a3438d16a0894a911b12,246.38928657
0xd357fa21fb027968d97c461f46aee77eded3a800,245.9753845661063
0xdc0046b52e2e38aee2271b6171ebb65ccd337518,245.944532609211
0x590c673a9803748bf412ccea5fedf71aeda3eeb5,245.8269
0x38875fa1f6b38de6cfe8c4cae06adf7de3e83f12,245.80163773962335
0x2c6628d60836ad7ec2271e2ebd9a40adc29f1b6a,245.77532438948512
0x61b59c8fa4c6502a386d841ee7aead01b0d54e41,245.61549904218094
0x7f17a1e174283092eff5978e6e8b3e42d518eb6b,245.3428659822168
0xe9b80b4cf85d7709583dff27c1f51b289cd1e152,245.26043369801852
0x52077315beb27bbed79b1efa4844097831179413,245.18376121852495
0xb5acb32b48f867a375f313bc5468463ace586400,245.00835173719256
0xb50bc8e64c98a72adb374d502ee931177160d5d9,244.97062935119644
0xfe35e70599578efef562e1f1cdc9ef693b865e9d,244.74717393777033
0xbcaf219ba7c5299892b074d69398564dfdfe79f3,244.2345849687033
0xf5a16f7a600779c8db14c7518f0a1589a3806924,244.05470129145223
0xda83fee2c50588532a42f071717807bdd69fd70c,243.92850637916032
0x90d72051e3a6654217ab6b8bd6984307e7769ebd,243.7661425029344
0x16b5c44bf84522f0e2257591531f3472306abb54,243.59982312189837
0xab7b8232d08e2ee8fc8eea352c758cfbc75d42ed,243.334271892355
0x4266f3c0bc739bc2141e9cb7d378e6f65db65a55,243.1325261855707
0xd8aaa186db7214926cdd4c8ab5ef1d919913402f,243.12711998220854
0x4c3ef039566313449e1e608320297f5066ce29f1,242.9041024219516
0x12d42e79d07ab6273e1eef2cc19604391d707804,242.6235230303972
0x3ef19ee9202680f90e4ea8ba4894a20fdf429316,242.1499139315666
0xa5632d35781f8efec537f01017777b8f3ee37b3a,241.85392124047306
0x7fb4a0737720cbc327dba879584f2f43d6110fda,241.69483023211436
0x38ef8d83f1c944481d72d17699a169cce13de3a1,241.665543398622
0x2ddb0432097fa78695bd1f59fe69416d6a2eaa05,241.39534787713592
0x0f6f3b227f0ef50f5cb212879cf457e2429286fd,241.15817497909956
0xb400dc972b08fb728cfc7373386e9d5f1125957a,240.90602524297287
0xe8392acb07b8fd0996f23810d734c9570b3b9f6d,240.8236394448038
0x84aef232f0d2f2f165ac7c0063cd85e5825d1a1b,240.73029563594866
0x289314cd8d5147e32ce3f32fd030467df92d57a7,240.67030098558615
0x57a69ffc9f35bf46123c39350b411323f2dc7779,240.43354988144065
0xd5dffc2e61901039cdeb4f4810edd4a4a1bf7380,240.38741921570465
0xcd24a17d6e75baf8c6433925c887cd2872aa2c2a,240.3551013475683
0x2306d49377bb3af4947113725ba656c816eab496,240.3083466247859
0x5b5d9e2872d54f83379676662907757af3dd0d42,240.23686353665076
0xd2623f7d0587a1051dc115edfe03c43006643d0c,240.02375858050237
0x6e0f19c2d538c2123b73b710c0bef48bd05bb040,240.01477242730974
0x741ed5abf3872b500e4bfe90149bfeaa46c33476,240.00007036822507
0xd6caa8927c2c12c60631e57ab364bd3d01c273d2,239.94002424398454
0xe2da178d20be82dca3c46a4d66884e788d3d261f,239.82450457950227
0x5feb99950fb969ab95ff9e0d587751fa70eb4d6c,239.79181622915243
0xfbdc70879c754ae046145595574e9507e9f8effe,239.753649888227
0x6cd68e8f04490cd1a5a21cc97cc8bc15b47dc9eb,239.70050929637
0x2db65ebdf5a1b0a3ffa42737b8eb941bd661b725,239.65
0x01dce66ee41e1c38c5fd9daaf6f63cec65604a82,239.4870122340427
0xec7a60b30b2f18b13469c0039ebe176c8519a062,239.39521610603325
0x50054eb2ecf822caf2724f2133ed5227a4b6f2ac,239.33193134811262
0x188cc7286af105be6f7a11585e2f3ae2f23d27ca,238.44703640222588
0x5fc1e2efbe23d8ec5cfa21ed359afa33e6d4bd92,238.3489212018175
0x3ae5f59d8813315e17eb3f2bec21c0e935cf0808,238.146641374267
0x5806f53ce9a196b246a97524b0529dde87ce223a,237.89170506835376
0x9b9d856b48864141924c4d92337b0d3445884288,237.5014709198994
0x32571bd0c08137ec06b5baf796e5f70379fb81a7,236.91119023391755
0xe408d65d495c567ab246e7c90f11d15d96c1738d,236.86883221457194
0x0b8f0e29f80b91674260d3496f2530727858dbc0,236.75139627967934
0x6ced1c9e91820b8a3934773c6d80d635efe9f2e5,236.68173476519172
0xc8af50428848b28ec5168037b54b7c7d83e168ee,236.63706422830901
0xfe8cc72d95633e3a40cf3d221a609ef0c4807745,236.54607018865303
0x5056e14939714dac4a57a009ca608ad2458b0034,236.27480524120622
0x2ed0f4e9769591d8eff038abd884187c8101c7f3,236.2111421392167
0x05c115ebd49d5064c9b933e1a8d9e8bf124c27e2,235.99442990292275
0x3ea8829a7459e30c8479b5e206e576780510c0ac,235.82047251341183
0x95c57af2f95193ccf55eac715106536dff5fd57d,235.57361612162754
0x4998b45f0ceebe955ddce8afdab9233894569559,235.55070953704964
0xa46c30d1f4679a6517d65b9d8b2998add4d321e1,235.44758743072074
0x201ae4aa8a838d5c11f024d6202598c62f579111,235.41851784328773
0xf72131e357295ddbed1c478096bb81d90eff0c19,235.0540204781625
0xc8a4a88ce57bf8ef79730a764af5e9593a462c5a,234.98608733398345
0xa8293dd8eb52564a35b8357a539146321b934153,234.91213269864437
0x35dbbecd845bd33e934b4049a9e252c1aba9b8df,234.9021894704428
0xd5a9705f7750c5bf5ca18c9375f2cad427dc4ada,234.3972684
0xcf528b7e911ddfa3e39dda15ac8cdbdcf8b2e1cf,234.3731709916677
0xc6f346800e13bed1664edb6958022a95d99be7ce,234.1655700587942
0xbbd49f3e43bfc64d4a8be421eff8d8d38ecb2fe0,233.98632955054055
0xd5a1ad44a8db04bc57cee12a819219c913baae6b,233.5953029824622
0xae53f0a8f459a91b18b27be0cbcce26a32f12b93,233.59387085127878
0xd7cd0406c712510813a257b19d852c3d1dfb817b,233.39972220405272
0xaa45d2ba4ab87f6fe2575434248a5b478bed46db,233.35527801224939
0x3ae3621beb878adbcb4db1ce555d691759611b97,232.76201090549498
0x3c6ec8fb33537a487d097c4491d3d81ae43c5f9d,232.73688376080548
0xe5ff92782bc1daebce2fd596cadbb5987989a452,232.6319425161952
0x2074924ebfd97ff2351659cb00e259ebd6451aa5,232.5892399382367
0xc6510245a3d961746db4883916d2d600e19f4ff3,232.5792150416574
0x61c6e8222264542ecfaeda6cfa12a8f60c50aa48,232.13381557291518
0x53af682e9b7fa8deb434f9e88fa9b62c8a5da390,232.00681255009408
0x4d246e41d7131ff60cd533c13bd2aafce7ab1265,231.6872494493509
0xdfbaeef21396bf205d4b7d23345155489072cf9b,231.67513020389052
0x0c1f0db52c61352be123239bd180ad3f1640ad88,231.5603602517895
0x42f6c52f54aa8e83ad77062dd3aeff65283aece3,231.31697419936998
0x94e154bd54577cb535b25a125393aa93e9ddecae,231.28484836677802
0x631ab8eb40588543df900263f864b6376d56a587,231.15286825404036
0x0250711d7412ec63cc1d1261385502016e911e70,231.10953860864004
0x8bbfba57129df1f1f578324e2d56bbc86ebcebbb,231.09974016805802
0x7d8c68f50c8797b4bd69579fc19952f223ef50c0,231.03999735381376
0xb7bc837592bf7d157fdd4a03a8e72459048e0743,230.6167151455298
0x1759f9d3773175d6b5c98f1a9df937e20e1d41ea,230.44978399805302
0xf3268c1d9a94e3c0b086c7daa4debbbfcf7be487,230.42980840991282
0x7a9c75beb30c5189d290aee8deacaf003b9d969e,230.40624219811664
0x42444e604a7b78fcf89bf0a16931fb979a413535,230.28131229549942
0x53261bb6a5b6eab0f170955db27f19a2989d6d92,230.26058928284672
0x564b2064ba7ff4ca1d98f441d1ea7fd612810e11,230.20275684730098
0xbb86d5181780ebf2dfb9fec6a57b675155523527,230.00471388497678
0xf94b9d32ef4b51284509e2ea2bb5ce19a5b0789b,229.6094643477519
0xce3362212c2845ea25f12eeeeca8ff91649e33fb,229.5295027074819
0xc23f78c43b810f3a29168d5652c34f387d44dda3,229.50011396388697
0xcc4376bd946aae3b00b27032ff6383db8dda6735,229.13430920926763
0x4770f67db9d09ca7347c1fccbf3795a464065ecb,229.05638525302967
0x324c74d87e9c603c185733a136e29f1c1cdf8100,228.72494835819083
0x175a0cc46a5430c62f48368f5cba1c66b4b3d56d,228.5506500503844
0x4b8bfe86bb5f3574fefa91c764e1257935d9d3cc,228.43040786680933
0xbff5fca62293648a9803770b22362f5681fab110,228.0495165343099
0xeb5f9f3cbd64a8658f8c5f7946d81ff316fb0794,227.92412592846554
0x66cd62c6f8a4bb0cd8720488bcbd1a6221b765f9,227.8915409770877
0x75fca3d350d24466112ad06f8ec6c766e52005d8,227.7646756445776
0x57afef9d167755ba82f3fe4b2f7edf470034e125,227.7470662658013
0xc066c56496a38aac7fc7cdf4a2ddc420ab4334b5,227.6282210430849
0xae2b28607a11cff20329bacf587b418a52e68353,227.50779660564885
0xf7280f5b6ee18c30841a29110f6fe5366fe9c501,227.41675071017443
0xf98fafa9f99a0e493e4220841a71c7475f5dee76,227.27598568051977
0xce68b1394ed29ecaa6974536244d1d2aad4a2745,227.2566683125788
0x170db8ac5e222f09f54d4f988a649c3f8e8b87b0,227.21631574926502
0x74075d1a2481f25343b32bb1a7bf6336ee42b016,227.19644043965803
0x53a50ac9bb98dfd61d4031390ebecc4e2bd7f9b1,227.1142796708835
0xf18625e927b9ecf2a1ffb0f3b7fd27008f208e77,227.09704164217382
0x84f0cee6916d7bdceb696ff8d8dd6f1ef0d18e9f,227.0756996247766
0x9c19b85b9b5a1c3bdbe6d421326c822258fdc3fd,226.94297407477472
0x9d6ddc3eb49969a7e32160af8aff440abf2fe2f2,226.80140987120976
0x8bac937c3727b89f273dabe81898227a0e3afe6f,226.64006953899812
0xd792202c1931a8b6d9b21e254fbaae05570e7ff2,226.52581925873042
0xbfa8aa9c89d2f352457f57ed0702043447cd8cae,226.34710521783123
0x6a419064a8aa8349876109bb1bbe34b6e0654bef,226.31251714107842
0x704cc226d514fb5ceb64afb60c7fb832672bd81e,226.20305688116272
0x6fe1fac8fc56cd099f74d11ba95cd550376e7c7c,226.00290236184065
0x9a67df384ec63f6cf960ef7e33287ea61491e415,225.86717559696785
0x04b141d103e862ba88fd1aa7b691e05085cd2f1b,225.638246995887
0xc9a5098a1f39218c58b9ba33971b6d35aa59c881,225.05940539902872
0x0b776552c1aef1dc33005dd25acda22493b6615d,225.00030958209834
0xd6f38b314c0e4baef7b40c328420b0005f50d992,225.0
0x7291a5aa55886900c460bf4366a46820f40476fb,225.0
0x3a81cce57848c2b84d575805b75dbc7dc1f99ab1,225.0
0x0a9f0cad6277a3e7be2c5fc8912b93a0f6ac034b,224.9252551710936
0x070e818729717b8ef1fa6acc28e3e4d9e1eab35a,224.91618296000001
0xc7908355e5d6c98dcd0ac4a534ff425ec769f788,224.17360862341909
0xc4f58aaccab3a59b7d2f152777b797f8da609dac,223.86905039854815
0xa4c0261634b42c7bd106cce3ede5fa0b07fbb937,223.759825199245
0xfc1ef2c27746832a13cf905479ef8e212a18227a,223.72094153529807
0xe2fc369430616389bf76864c0a7b524e043e7e4e,223.64389723528151
0x1602e644d80036ee566e7893bce6009fe63db47a,223.4865901404318
0x36905f1b379274f2406b0793c7f5f3b6734e2369,223.4302895493359
0xe52a291b177de546cd146fcb25f489378caea21f,222.9456438518217
0x585db1833efa847af75f748f5edb359f286106a9,222.63840838709876
0x030bdf60e407cce80b3d72e12711a470e83aff88,222.50486530495834
0x227ae1d320b68ef0228f67178c9ec6a6b263bf57,222.3101029313371
0xb0fa6779f6cf3c2e6189576d624d4b783a1a87ef,222.00736208044097
0x3cd9fca1112ff3f7a301f9e8dd826882d35c12e5,221.7541855396387
0x11cbe52fef3419e7170a94290c4d01c5fa90b441,221.6796286535484
0xc8f73fbc5a8f832ae4c106191269b2a1be93e83a,221.1949513043767
0xe1e8dcb6150e00bbf6fc81dcbb896e1b20249c59,221.064118270274
0x4105ba31472bd63df2d85c7c0262489eb23dc9c1,221.0
0x80c3c27535612d31583a3bd46a64b03f78794178,220.93914089019538
0xf8b245c0674db8120467b36535e55805be5f9949,220.6946534958299
0x29a31e68a5c3b052ac04a663f1e60a2cf184ff53,220.68403401653006
0x103cb487913eaf7f4383861cd8c726cca9e93417,220.63470168491347
0x4a7a52a1185d16334182d4c63289cf03f8b4b255,220.34548701564762
0x1a41e8ec12ae779474abb8c82ee8c5cc6ef4bb19,220.23659844356598
0xcf2b7c6bc98bfe0d6138a25a3b6162b51f75e05d,220.0587997893978
0x66ae89f40599c5269930f395757d43bc688bf506,220.02138804570023
0x4ab70e6072bc043f86856efdc8f30b2bb65bb5dc,219.99973416849846
0x9e867be93bc30e14f174245108c17870d69f3f7b,219.95178247449573
0xe4e26e926a5a9b7e44fd6846a41d0cb15ab28b86,219.82224173800896
0xbe042ef3fab06b43a1874a79d18d20b7f1468dec,219.79007565092917
0x89080cf42721ca66767891dd9fd51f3c74e04640,219.7794317042208
0x2120b403b391f47f981dcdde342fd4541541419c,219.65231044973538
0x7c2c2efb71b249b4489f054168dd23cbbe990fba,219.5114782495009
0x3ecfba75d5a113241ec899888319a9e1e456ee9a,219.4024794510169
0x9a22304ec890a5701619a51b4a37a94755b4a31b,219.21007935220555
0x6626c794ecb9fc7852ba54830feb7497bdcf0335,219.0224927888798
0x5259d758224bbc8aee3cd0d792a84eeb58c7f0cf,218.58922717677893
0x30b8eab7d560840a78bcb22e58b1a47b82aecf99,218.5866733196136
0x651817b6b7464b61c6c6ef87da2bc84ee0e64377,217.98982113212344
0xcbbf58dccfd850552db0068da17aa51818cd614a,217.98366993
0xfe35e15be885750d9b2363cbb6abdd57ac9c4c40,217.80656090280914
0x7f786467ccd161d467c094b0e40a0f11ede007b1,217.77209001602935
0xaeabecd8099262960153901f587b01577918da41,217.55120478364168
0x4c6c97ac259ef8708894d2aff33e95345b554182,217.48769419745318
0xf3e58eb8da436a110a3af611b7e10c5d4ff26065,217.1217284782955
0x98cff02d1cb6672a47ba1a044b5ca80df39a81d9,217.03795862218047
0xf7a2fdf9b35069df3557a4c1e25763249007e0f1,217.00711428043263
0x62acd6e7bfb5dbe4caad96bfb3ad8c96924e02f3,216.91162291032313
0x31ab1aae341b34c005a800a30d6337c5f9495547,216.8637437254966
0xbc563e3e06edd55ff9f486126fb87931b699e862,216.78911792652988
0x4c7c7ca7a7dd5b36a9db605297c0ec68100f08aa,216.73290043134705
0x660794f3c9c998ebc14616c3161a69cb45bc6bda,216.71937129867248
0xe7a6f2a51de5ae0c6ea17b5ec3c44cecbdf2dadf,216.6781827407264
0x7e1e1c5ac70038a9718431c92a618f01f8dada18,216.6711359682119
0x1b081542303d27a705fcff9512b45c58dd7dc4a9,216.49928676024507
0x4950306a2782365d3363917e5d5ce2a825d29b64,216.4735320727824
0x93d0e3ff702f1a3a9414d2f543d0e97cc28e1966,216.3104012004133
0x2c7ab7512c4b368e1ee937156bfaa57fe8a1a1f2,216.29966699293325
0x301f300d532738421e0f7ebdf6a7061ffa222f82,216.2894347547586
0x074d804f67b8699ac625716807caddca6be868b4,216.2463836161971
0x03f4f5e70793b036ec248e2199a86bc9e15d1db3,216.2190875740292
0xa48168c3d73de7b4fed96383e2bef8e53443a263,216.1253766915401
0x86c2481ee397fff92459ee5ae5aacfa53bdd991c,216.09623937164625
0x53a0982c2636c68776db0ca365a1f193db2f8934,215.82087746727913
0xe0144fa05a0d32b5b1de10ccee7211616b3e3ef0,215.42046826117064
0x2d0d8e43b155897836bdfde5a1c0a38f80f6761c,215.39779525820035
0x255b922d9c839cd0b61d9c2b4233cf26f20acd0e,215.38373174471243
0x7a5ce62c1fa66c199cd0bb4016ccca013b5c9b99,215.35693961
0x49101f097948d75ccd767ff074c2d0abecdfdab5,215.33008999999998
0x90818979f0c0ff1f768a0c161e2cc868141c6fb7,215.29642425354155
0xa90173572991c7eb51f1223e251aee3e1df48a7b,215.25786654956212
0xf6c1abeefefa6f0b9382cc25cb1da60450fadc3f,215.0319158796896
0x068ee6348428c96b886eaa98cf605532fbc4a1e2,214.83040792811448
0x88bbff6b89b7007b90c5b41c966f27c4f86b9073,214.48390919210618
0x5cb3cba7aa6e292005b508f8156341591e18a9b1,214.4030028998256
0xe231f2df9c9d6178f6f9e0e34459cf8825fe1abf,214.23640818624395
0x58292cb2f05bc0284a7dd03a73b801bc87c29eb8,214.0
0xaa5d84366d57b0a831b89b865700128ef06bb2f2,213.93
0x9e4977972cb8a95fdf2cf9bda269ebdb2dcaea35,213.68175863921678
0x655f10446428e70d12b8a3448e1d7d0deac4b2ee,213.6440830854407
0x090102422f003438ee2e2709acebf9f060702306,213.64355797023816
0x5c038cb4a3bc5189670de3d01ea4bfdb58c917a5,213.49923645297315
0xa96d4549729c2a826237d91b3a3700cad7dfec4a,213.3662007853294
0xf77dd92704056e158ea13e4e8ef77dabd8917fb5,213.07555232219514
0x21611cdea766cb60c1eb730c45f32948fae1efcd,213.05313922584426
